patch_name,y,x
IMG_1847_p2.png,512,512
IMG_1847_p3.png,1024,2048
IMG_1847_p4.png,1024,2560
IMG_1847_p5.png,1536,2048
IMG_1847_p6.png,1536,2560
IMG_1847_p7.png,1536,3072
IMG_1847_p8.png,2048,1024
IMG_1847_p9.png,2048,1536
IMG_1847_p10.png,2048,2560
IMG_1847_p11.png,2048,3072
IMG_1802_p0.png,512,1024
IMG_1802_p1.png,512,2048
IMG_1802_p2.png,1024,1024
IMG_1802_p3.png,1024,1536
IMG_1802_p4.png,1024,2048
IMG_1802_p5.png,1024,2560
IMG_1802_p6.png,1536,1536
IMG_1802_p7.png,1536,2048
IMG_1802_p8.png,1536,2560
IMG_1802_p9.png,2048,1536
IMG_1802_p10.png,2048,2048
IMG_1802_p11.png,2048,3072
IMG_1766_p0.png,1536,3072
IMG_1850_p0.png,512,2048
IMG_1850_p1.png,1024,0
IMG_1850_p2.png,1024,2048
IMG_1850_p3.png,1536,0
IMG_1850_p4.png,1536,512
IMG_1850_p5.png,1536,2048
IMG_1850_p6.png,2048,0
IMG_1850_p7.png,2048,512
IMG_1850_p8.png,2048,1024
IMG_1880_p0.png,512,1024
IMG_1880_p1.png,512,1536
IMG_1880_p2.png,512,2048
IMG_1880_p3.png,1024,1024
IMG_1880_p4.png,1024,1536
IMG_1880_p5.png,1024,2048
IMG_1880_p6.png,1536,1024
IMG_1880_p7.png,1536,1536
IMG_1880_p8.png,1536,2048
IMG_1880_p9.png,2048,2048
IMG_1896_p0.png,0,2048
IMG_1896_p1.png,512,0
IMG_1896_p2.png,512,1024
IMG_1896_p3.png,1024,512
IMG_1896_p4.png,1024,1024
IMG_1896_p5.png,1536,0
IMG_1896_p6.png,1536,512
IMG_1896_p7.png,1536,1024
IMG_1896_p8.png,1536,1536
IMG_1896_p9.png,2048,512
IMG_1896_p10.png,2048,1024
IMG_1896_p11.png,2048,1536
IMG_1896_p12.png,2048,2560
IMG_1896_p13.png,2048,3072
IMG_1906_p0.png,0,0
IMG_1906_p1.png,0,512
IMG_1906_p2.png,512,1024
IMG_1906_p3.png,512,1536
IMG_1906_p4.png,1024,0
IMG_1906_p5.png,1024,512
IMG_1906_p6.png,1024,1024
IMG_1906_p7.png,1024,1536
IMG_1906_p8.png,1536,512
IMG_1906_p9.png,1536,1024
IMG_1906_p10.png,1536,1536
IMG_1906_p11.png,1536,2048
IMG_1906_p12.png,2048,2048
IMG_1906_p13.png,2048,2560
IMG_1807_p0.png,0,0
IMG_1807_p1.png,0,2048
IMG_1807_p2.png,512,0
IMG_1807_p3.png,512,512
IMG_1807_p4.png,512,2048
IMG_1807_p5.png,1024,0
IMG_1807_p6.png,1024,512
IMG_1807_p7.png,1024,2048
IMG_1807_p8.png,1024,3072
IMG_1807_p9.png,1536,0
IMG_1807_p10.png,1536,3072
IMG_1897_p0.png,0,0
IMG_1897_p1.png,512,0
IMG_1897_p2.png,512,512
IMG_1897_p3.png,512,1024
IMG_1897_p4.png,1024,512
IMG_1897_p5.png,1024,1024
IMG_1897_p6.png,1024,2048
IMG_1897_p7.png,1024,2560
IMG_1897_p8.png,1536,1536
IMG_1897_p9.png,1536,2048
IMG_1897_p10.png,1536,2560
IMG_1897_p11.png,2048,2048
IMG_1823_p0.png,512,1536
IMG_1823_p1.png,1024,512
IMG_1823_p2.png,1024,1536
IMG_1823_p3.png,1536,512
IMG_1823_p4.png,1536,1536
IMG_1823_p5.png,1536,2048
IMG_1823_p6.png,2048,512
IMG_1823_p7.png,2048,1024
IMG_1823_p8.png,2048,2048
IMG_1842_p0.png,0,0
IMG_1842_p1.png,1024,0
IMG_1842_p2.png,1536,1024
IMG_1842_p3.png,1536,1536
IMG_1842_p4.png,2048,512
IMG_1842_p5.png,2048,1024
IMG_1842_p6.png,2048,1536
IMG_1842_p7.png,2048,2048
IMG_1893_p0.png,0,2560
IMG_1893_p1.png,512,1024
IMG_1893_p2.png,512,1536
IMG_1893_p3.png,512,2048
IMG_1893_p4.png,512,2560
IMG_1893_p5.png,1024,0
IMG_1893_p6.png,1024,512
IMG_1893_p7.png,1024,1024
IMG_1893_p8.png,1024,2560
IMG_1893_p9.png,1536,512
IMG_1893_p10.png,2048,512
IMG_1829_p0.png,0,0
IMG_1829_p1.png,512,1024
IMG_1829_p2.png,512,1536
IMG_1829_p3.png,1024,1024
IMG_1829_p4.png,1536,1536
IMG_1829_p5.png,1536,2048
IMG_1829_p6.png,2048,2560
IMG_1829_p7.png,2048,3072
IMG_1907_p0.png,0,0
IMG_1907_p1.png,0,512
IMG_1907_p2.png,0,1536
IMG_1907_p3.png,512,1024
IMG_1907_p4.png,512,2048
IMG_1907_p5.png,1024,2048
IMG_1907_p6.png,1536,2048
IMG_1907_p7.png,2048,2048
IMG_1763_p0.png,1024,1536
IMG_1763_p1.png,1024,2048
IMG_1763_p2.png,1536,1024
IMG_1763_p3.png,1536,1536
IMG_1763_p4.png,1536,2048
IMG_1763_p5.png,1536,3072
IMG_1763_p6.png,2048,1024
IMG_1763_p7.png,2048,1536
IMG_1763_p8.png,2048,2048
IMG_1763_p9.png,2048,2560
IMG_1763_p10.png,2048,3072
IMG_1863_p0.png,1024,0
IMG_1863_p1.png,1024,512
IMG_1863_p2.png,1024,2560
IMG_1863_p3.png,1536,0
IMG_1863_p4.png,1536,512
IMG_1863_p5.png,1536,1024
IMG_1863_p6.png,1536,1536
IMG_1863_p7.png,1536,2048
IMG_1863_p8.png,1536,2560
IMG_1863_p9.png,2048,1536
IMG_1863_p10.png,2048,2048
IMG_1770_p0.png,512,512
IMG_1770_p1.png,1024,512
IMG_1770_p2.png,1024,1024
IMG_1770_p3.png,1536,1024
IMG_1822_p0.png,0,0
IMG_1822_p1.png,0,512
IMG_1822_p2.png,0,1024
IMG_1822_p3.png,0,1536
IMG_1822_p4.png,0,2048
IMG_1822_p5.png,512,512
IMG_1822_p6.png,512,1024
IMG_1822_p7.png,512,1536
IMG_1822_p8.png,1024,1024
IMG_1822_p9.png,1024,1536
IMG_1822_p10.png,1536,1536
IMG_1822_p11.png,1536,2048
IMG_1827_p0.png,0,0
IMG_1827_p1.png,0,2560
IMG_1827_p2.png,512,1536
IMG_1827_p3.png,512,2048
IMG_1827_p4.png,1024,512
IMG_1827_p5.png,1024,1024
IMG_1827_p6.png,1024,1536
IMG_1827_p7.png,1536,512
IMG_1827_p8.png,1536,1024
IMG_1827_p9.png,1536,1536
IMG_1827_p10.png,2048,512
IMG_1827_p11.png,2048,1024
IMG_1894_p0.png,0,1024
IMG_1894_p1.png,512,512
IMG_1894_p2.png,512,1024
IMG_1894_p3.png,512,2048
IMG_1894_p4.png,1024,512
IMG_1894_p5.png,1024,1024
IMG_1894_p6.png,1024,1536
IMG_1894_p7.png,1024,2048
IMG_1894_p8.png,1024,2560
IMG_1894_p9.png,1536,1024
IMG_1894_p10.png,1536,1536
IMG_1894_p11.png,1536,2048
IMG_1894_p12.png,2048,1536
IMG_1869_p0.png,0,0
IMG_1869_p1.png,0,512
IMG_1869_p2.png,512,0
IMG_1869_p3.png,512,512
IMG_1869_p4.png,512,1024
IMG_1869_p5.png,512,1536
IMG_1869_p6.png,512,2048
IMG_1869_p7.png,1024,512
IMG_1869_p8.png,1024,1024
IMG_1869_p9.png,1024,1536
IMG_1869_p10.png,1536,1536
IMG_1865_p0.png,0,1536
IMG_1865_p1.png,1024,0
IMG_1865_p2.png,1024,1536
IMG_1865_p3.png,1024,2048
IMG_1865_p4.png,1536,1536
IMG_1865_p5.png,1536,2048
IMG_1865_p6.png,2048,1024
IMG_1865_p7.png,2048,1536
IMG_1812_p0.png,512,1024
IMG_1812_p1.png,1024,1024
IMG_1812_p2.png,1024,1536
IMG_1812_p3.png,1024,2048
IMG_1812_p4.png,1536,512
IMG_1812_p5.png,1536,1024
IMG_1812_p6.png,1536,2048
IMG_1812_p7.png,2048,512
IMG_1812_p8.png,2048,1024
IMG_1812_p9.png,2048,2048
IMG_1867_p0.png,0,0
IMG_1867_p1.png,0,512
IMG_1867_p2.png,0,1536
IMG_1867_p3.png,0,2048
IMG_1867_p4.png,512,0
IMG_1867_p5.png,512,512
IMG_1867_p6.png,512,1024
IMG_1867_p7.png,512,1536
IMG_1867_p8.png,1024,1024
IMG_1867_p9.png,1024,1536
IMG_1867_p10.png,1536,512
IMG_1867_p11.png,2048,0
IMG_1867_p12.png,2048,512
IMG_1867_p13.png,2048,1024
IMG_1806_p0.png,0,1024
IMG_1806_p1.png,0,1536
IMG_1806_p2.png,0,2048
IMG_1806_p3.png,0,3072
IMG_1884_p0.png,0,0
IMG_1884_p1.png,0,1536
IMG_1884_p2.png,512,0
IMG_1884_p3.png,512,1024
IMG_1884_p4.png,512,1536
IMG_1884_p5.png,1024,1024
IMG_1884_p6.png,1024,1536
IMG_1884_p7.png,1536,1024
IMG_1884_p8.png,1536,1536
IMG_1760_p0.png,0,1024
IMG_1760_p1.png,0,1536
IMG_1760_p2.png,0,2048
IMG_1760_p3.png,512,1024
IMG_1760_p4.png,512,1536
IMG_1760_p5.png,512,2048
IMG_1760_p6.png,1024,1536
IMG_1759_p0.png,0,1024
IMG_1759_p1.png,512,0
IMG_1759_p2.png,512,512
IMG_1759_p3.png,512,1024
IMG_1759_p4.png,1024,0
IMG_1759_p5.png,1024,512
IMG_1759_p6.png,1024,1024
IMG_1759_p7.png,1536,0
IMG_1759_p8.png,2048,0
IMG_1759_p9.png,2048,512
IMG_1828_p0.png,512,2048
IMG_1828_p1.png,512,2560
IMG_1828_p2.png,1024,512
IMG_1828_p3.png,1536,512
IMG_1828_p4.png,1536,1024
IMG_1828_p5.png,2048,0
IMG_1828_p6.png,2048,512
IMG_1844_p0.png,0,0
IMG_1844_p1.png,0,512
IMG_1844_p2.png,512,512
IMG_1844_p3.png,512,1024
IMG_1844_p4.png,512,2560
IMG_1844_p5.png,1024,0
IMG_1844_p6.png,1024,1536
IMG_1844_p7.png,1024,2560
IMG_1844_p8.png,1536,0
IMG_1844_p9.png,1536,512
IMG_1844_p10.png,1536,1024
IMG_1844_p11.png,1536,1536
IMG_1844_p12.png,2048,1024
IMG_1844_p13.png,2048,1536
IMG_1886_p0.png,1024,512
IMG_1886_p1.png,1536,512
IMG_1886_p2.png,1536,2048
IMG_1886_p3.png,2048,0
IMG_1886_p4.png,2048,512
IMG_1886_p5.png,2048,1024
IMG_1886_p6.png,2048,1536
IMG_1886_p7.png,2048,3072
IMG_1885_p0.png,0,0
IMG_1885_p1.png,0,512
IMG_1885_p2.png,0,2048
IMG_1885_p3.png,0,2560
IMG_1885_p4.png,512,0
IMG_1885_p5.png,1024,0
IMG_1885_p6.png,1024,1024
IMG_1885_p7.png,1024,1536
IMG_1885_p8.png,1024,2560
IMG_1885_p9.png,1536,1536
IMG_1885_p10.png,1536,2048
IMG_1885_p11.png,2048,1536
IMG_1885_p12.png,2048,2048
IMG_1814_p0.png,0,0
IMG_1814_p1.png,512,0
IMG_1814_p2.png,512,512
IMG_1814_p3.png,512,1024
IMG_1882_p0.png,1024,1536
IMG_1882_p1.png,1024,2048
IMG_1882_p2.png,1024,2560
IMG_1882_p3.png,1536,1536
IMG_1882_p4.png,1536,2048
IMG_1882_p5.png,1536,2560
IMG_1882_p6.png,2048,0
IMG_1882_p7.png,2048,512
IMG_1882_p8.png,2048,1536
IMG_1882_p9.png,2048,2048
IMG_1882_p10.png,2048,3072
IMG_1756_p0.png,1536,1024
IMG_1756_p1.png,1536,1536
IMG_1756_p2.png,2048,512
IMG_1756_p3.png,2048,1024
IMG_1756_p4.png,2048,1536
IMG_1756_p5.png,2048,2048
IMG_1756_p6.png,2048,2560
IMG_1887_p0.png,0,512
IMG_1887_p1.png,0,1024
IMG_1887_p2.png,0,1536
IMG_1887_p3.png,1536,512
IMG_1887_p4.png,1536,1024
IMG_1887_p5.png,2048,0
IMG_1887_p6.png,2048,1024
IMG_1788_p0.png,1024,2048
IMG_1788_p1.png,1024,2560
IMG_1788_p2.png,1024,3072
IMG_1788_p3.png,1536,2048
IMG_1788_p4.png,1536,2560
IMG_1788_p5.png,1536,3072
IMG_1788_p6.png,2048,2048
IMG_1788_p7.png,2048,3072
IMG_1800_p0.png,0,3072
IMG_1800_p1.png,512,512
IMG_1800_p2.png,512,1024
IMG_1800_p3.png,512,1536
IMG_1800_p4.png,1024,1536
IMG_1800_p5.png,1024,2048
IMG_1800_p6.png,1536,2048
IMG_1800_p7.png,1536,2560
IMG_1800_p8.png,2048,1024
IMG_1813_p0.png,512,512
IMG_1813_p1.png,512,1024
IMG_1813_p2.png,1024,0
IMG_1813_p3.png,1024,512
IMG_1813_p4.png,1536,1024
IMG_1813_p5.png,1536,2560
IMG_1813_p6.png,2048,1024
IMG_1813_p7.png,2048,1536
IMG_1813_p8.png,2048,2048
IMG_1790_p0.png,512,1024
IMG_1790_p1.png,512,1536
IMG_1790_p2.png,512,2048
IMG_1790_p3.png,1024,512
IMG_1790_p4.png,1024,1024
IMG_1790_p5.png,1024,1536
IMG_1790_p6.png,1024,2048
IMG_1790_p7.png,1536,512
IMG_1790_p8.png,1536,1024
IMG_1790_p9.png,2048,2048
IMG_1888_p0.png,512,1024
IMG_1888_p1.png,512,1536
IMG_1888_p2.png,2048,1024
IMG_1888_p3.png,2048,1536
IMG_1888_p4.png,2048,2048
IMG_1852_p0.png,0,512
IMG_1852_p1.png,0,1024
IMG_1852_p2.png,0,1536
IMG_1852_p3.png,512,1536
IMG_1852_p4.png,512,2048
IMG_1852_p5.png,512,2560
IMG_1852_p6.png,1024,1024
IMG_1852_p7.png,1536,1024
IMG_1793_p0.png,512,1536
IMG_1793_p1.png,1024,2048
IMG_1793_p2.png,1536,1024
IMG_1793_p3.png,1536,2048
IMG_1793_p4.png,1536,2560
IMG_1793_p5.png,2048,512
IMG_1793_p6.png,2048,1024
IMG_1793_p7.png,2048,1536
IMG_1793_p8.png,2048,2048
IMG_1858_p0.png,1024,1536
IMG_1858_p1.png,1024,2048
IMG_1858_p2.png,1536,1024
IMG_1858_p3.png,1536,1536
IMG_1858_p4.png,1536,2560
IMG_1858_p5.png,1536,3072
IMG_1858_p6.png,2048,1024
IMG_1858_p7.png,2048,1536
IMG_1857_p0.png,1024,3072
IMG_1857_p1.png,1536,512
IMG_1857_p2.png,1536,1024
IMG_1857_p3.png,1536,1536
IMG_1857_p4.png,1536,2048
IMG_1857_p5.png,1536,3072
IMG_1857_p6.png,2048,1024
IMG_1857_p7.png,2048,1536
IMG_1857_p8.png,2048,2048
IMG_1857_p9.png,2048,2560
IMG_1857_p10.png,2048,3072
IMG_1872_p0.png,1024,512
IMG_1872_p1.png,1024,1536
IMG_1872_p2.png,1536,0
IMG_1872_p3.png,1536,512
IMG_1872_p4.png,1536,1536
IMG_1872_p5.png,1536,2048
IMG_1872_p6.png,2048,0
IMG_1872_p7.png,2048,1536
IMG_1872_p8.png,2048,2048
IMG_1757_p0.png,1536,0
IMG_1757_p1.png,2048,0
IMG_1757_p2.png,2048,2048
IMG_1854_p0.png,512,1536
IMG_1854_p1.png,512,2048
IMG_1854_p2.png,512,2560
IMG_1854_p3.png,1024,1536
IMG_1854_p4.png,1024,2048
IMG_1854_p5.png,1024,2560
IMG_1854_p6.png,1536,1536
IMG_1854_p7.png,1536,2048
IMG_1854_p8.png,1536,2560
IMG_1854_p9.png,2048,2048
IMG_1848_p0.png,512,1536
IMG_1848_p1.png,1024,1024
IMG_1848_p2.png,1024,2048
IMG_1848_p3.png,1536,1536
IMG_1848_p4.png,1536,2048
IMG_1848_p5.png,2048,1536
IMG_1848_p6.png,2048,2048
IMG_1801_p0.png,1536,1024
IMG_1801_p1.png,1536,1536
IMG_1801_p2.png,2048,0
IMG_1801_p3.png,2048,512
IMG_1801_p4.png,2048,1024
IMG_1801_p5.png,2048,1536
IMG_1824_p0.png,0,512
IMG_1824_p1.png,0,1024
IMG_1824_p2.png,512,1024
IMG_1824_p3.png,512,1536
IMG_1824_p4.png,1024,0
IMG_1824_p5.png,1024,1024
IMG_1824_p6.png,1024,1536
IMG_1824_p7.png,1536,1536
IMG_1824_p8.png,1536,2048
IMG_1824_p9.png,2048,1536
IMG_1891_p0.png,1024,2560
IMG_1891_p1.png,1024,3072
IMG_1891_p2.png,1536,1536
IMG_1891_p3.png,1536,2048
IMG_1891_p4.png,1536,2560
IMG_1891_p5.png,2048,2560
IMG_1891_p6.png,2048,3072
IMG_1855_p0.png,1024,1536
IMG_1855_p1.png,1024,2048
IMG_1855_p2.png,1536,1024
IMG_1855_p3.png,1536,1536
IMG_1855_p4.png,1536,2048
IMG_1860_p0.png,0,1536
IMG_1860_p1.png,512,1024
IMG_1860_p2.png,512,1536
IMG_1860_p3.png,512,2048
IMG_1860_p4.png,1024,2048
IMG_1746_p0.png,512,2560
IMG_1746_p1.png,512,3072
IMG_1746_p2.png,1024,2560
IMG_1746_p3.png,1536,2048
IMG_1746_p4.png,1536,2560
IMG_1746_p5.png,2048,2048
IMG_1746_p6.png,2048,2560
IMG_1746_p7.png,2048,3072
IMG_1901_p0.png,1536,2560
IMG_1901_p1.png,1536,3072
IMG_1901_p2.png,2048,0
IMG_1901_p3.png,2048,512
IMG_1901_p4.png,2048,3072
IMG_1895_p0.png,0,2048
IMG_1895_p1.png,512,512
IMG_1895_p2.png,512,1024
IMG_1895_p3.png,512,1536
IMG_1895_p4.png,512,2048
IMG_1895_p5.png,1024,512
IMG_1895_p6.png,1024,1024
IMG_1895_p7.png,1024,1536
IMG_1895_p8.png,1024,2048
IMG_1895_p9.png,1024,2560
IMG_1895_p10.png,1536,1024
IMG_1895_p11.png,2048,512
IMG_1895_p12.png,2048,1024
IMG_1871_p0.png,0,3072
IMG_1871_p1.png,512,2560
IMG_1871_p2.png,1024,2048
IMG_1871_p3.png,1536,1536
IMG_1871_p4.png,1536,2048
IMG_1871_p5.png,2048,1024
IMG_1871_p6.png,2048,1536
IMG_1871_p7.png,2048,3072
IMG_1908_p0.png,0,1024
IMG_1908_p1.png,512,1536
IMG_1908_p2.png,2048,3072
IMG_1866_p0.png,0,0
IMG_1866_p1.png,0,512
IMG_1866_p2.png,512,512
IMG_1866_p3.png,512,1024
IMG_1866_p4.png,1024,512
IMG_1786_p0.png,0,0
IMG_1786_p1.png,0,1536
IMG_1786_p2.png,1024,512
IMG_1851_p0.png,1024,1536
IMG_1851_p1.png,1024,2048
IMG_1851_p2.png,1024,2560
IMG_1851_p3.png,1536,1536
IMG_1851_p4.png,1536,2048
IMG_1851_p5.png,2048,1536
IMG_1859_p0.png,0,0
IMG_1859_p1.png,0,512
IMG_1859_p2.png,0,1536
IMG_1859_p3.png,0,2048
IMG_1859_p4.png,512,0
IMG_1859_p5.png,1024,2048
IMG_1859_p6.png,1536,2048
IMG_1859_p7.png,2048,1536
IMG_1859_p8.png,2048,2048
IMG_1758_p0.png,2048,1536
IMG_1758_p1.png,2048,2048
IMG_1873_p0.png,0,2560
IMG_1873_p1.png,512,1536
IMG_1873_p2.png,512,2048
IMG_1873_p3.png,1024,2048
IMG_1873_p4.png,1536,1024
IMG_1873_p5.png,2048,1024
IMG_1873_p6.png,2048,1536
IMG_1853_p0.png,1024,512
IMG_1853_p1.png,1024,1024
IMG_1853_p2.png,1024,1536
IMG_1853_p3.png,1536,1024
IMG_1853_p4.png,1536,2048
IMG_1853_p5.png,2048,512
IMG_1874_p0.png,1536,2560
IMG_1874_p1.png,1536,3072
IMG_1874_p2.png,2048,512
IMG_1874_p3.png,2048,2048
IMG_1874_p4.png,2048,2560
IMG_1883_p0.png,1024,2048
IMG_1883_p1.png,1536,2560
IMG_1147_p0.png,0,3072
IMG_1147_p1.png,512,0
IMG_1147_p2.png,512,1024
IMG_1147_p3.png,512,1536
IMG_1147_p4.png,1024,512
IMG_1147_p5.png,1024,1024
IMG_1147_p6.png,1024,1536
IMG_1147_p7.png,1024,2048
IMG_1193_p0.png,512,3072
IMG_1193_p1.png,1024,1536
IMG_1193_p2.png,1024,2560
IMG_1193_p3.png,1024,3072
IMG_1193_p4.png,1536,512
IMG_1193_p5.png,1536,1536
IMG_1193_p6.png,1536,2048
IMG_1193_p7.png,1536,2560
IMG_1193_p8.png,1536,3072
IMG_1193_p9.png,2048,512
IMG_1193_p10.png,2048,1536
IMG_1193_p11.png,2048,2048
IMG_1193_p12.png,2048,2560
IMG_1166_p0.png,512,2048
IMG_1166_p1.png,512,2560
IMG_1166_p2.png,512,3072
IMG_1166_p3.png,1024,512
IMG_1166_p4.png,1024,3072
IMG_1166_p5.png,1536,3072
IMG_1166_p6.png,2048,0
IMG_1166_p7.png,2048,512
IMG_1166_p8.png,2048,2048
IMG_1166_p9.png,2048,2560
IMG_1130_p0.png,512,1024
IMG_1130_p1.png,1024,0
IMG_1130_p2.png,1024,512
IMG_1130_p3.png,1024,1024
IMG_1130_p4.png,1536,0
IMG_1130_p5.png,1536,512
IMG_1130_p6.png,1536,1024
IMG_1130_p7.png,2048,0
IMG_1082_p0.png,512,512
IMG_1082_p1.png,512,1024
IMG_1082_p2.png,512,1536
IMG_1082_p3.png,1024,1024
IMG_1082_p4.png,1024,1536
IMG_1082_p5.png,1024,2048
IMG_1082_p6.png,1536,1024
IMG_1082_p7.png,1536,1536
IMG_1180_p0.png,512,1024
IMG_1180_p1.png,512,2048
IMG_1180_p2.png,1024,2048
IMG_1180_p3.png,1536,1024
IMG_1180_p4.png,1536,1536
IMG_1180_p5.png,1536,2560
IMG_1180_p6.png,2048,1536
IMG_1180_p7.png,2048,2048
IMG_1180_p8.png,2048,2560
IMG_1180_p9.png,2048,3072
IMG_1143_p0.png,0,512
IMG_1143_p1.png,0,1024
IMG_1143_p2.png,512,512
IMG_1143_p3.png,1024,0
IMG_1143_p4.png,1024,1024
IMG_1143_p5.png,1024,1536
IMG_1143_p6.png,1536,512
IMG_1143_p7.png,1536,1024
IMG_1143_p8.png,1536,1536
IMG_1143_p9.png,2048,512
IMG_1143_p10.png,2048,1024
IMG_1143_p11.png,2048,2560
IMG_1143_p12.png,2048,3072
IMG_1118_p0.png,512,0
IMG_1118_p1.png,512,512
IMG_1118_p2.png,512,2560
IMG_1118_p3.png,1024,512
IMG_1118_p4.png,1024,1024
IMG_1118_p5.png,1024,2560
IMG_1118_p6.png,1536,1024
IMG_1118_p7.png,1536,1536
IMG_1118_p8.png,1536,2048
IMG_1118_p9.png,1536,2560
IMG_1118_p10.png,2048,1024
IMG_1118_p11.png,2048,1536
IMG_1118_p12.png,2048,2048
IMG_1118_p13.png,2048,2560
IMG_1162_p0.png,0,1024
IMG_1162_p1.png,512,0
IMG_1162_p2.png,512,2048
IMG_1162_p3.png,512,2560
IMG_1162_p4.png,1024,0
IMG_1162_p5.png,1024,1024
IMG_1162_p6.png,1024,1536
IMG_1162_p7.png,1536,1536
IMG_1162_p8.png,2048,1536
IMG_1162_p9.png,2048,2048
IMG_1162_p10.png,2048,2560
IMG_1162_p11.png,2048,3072
IMG_1168_p0.png,512,1024
IMG_1168_p1.png,512,1536
IMG_1168_p2.png,512,2048
IMG_1168_p3.png,1024,2048
IMG_1168_p4.png,1536,512
IMG_1168_p5.png,1536,1536
IMG_1168_p6.png,1536,2048
IMG_1168_p7.png,1536,2560
IMG_1168_p8.png,2048,512
IMG_1168_p9.png,2048,1024
IMG_1168_p10.png,2048,1536
IMG_1168_p11.png,2048,3072
IMG_1173_p0.png,0,1024
IMG_1173_p1.png,0,2048
IMG_1173_p2.png,0,2560
IMG_1173_p3.png,0,3072
IMG_1173_p4.png,512,1024
IMG_1173_p5.png,1024,1024
IMG_1173_p6.png,1024,3072
IMG_1173_p7.png,1536,1024
IMG_1173_p8.png,1536,2048
IMG_1173_p9.png,1536,2560
IMG_1173_p10.png,1536,3072
IMG_1173_p11.png,2048,2560
IMG_1115_p0.png,512,1024
IMG_1115_p1.png,1024,1024
IMG_1115_p2.png,1024,1536
IMG_1115_p3.png,1536,0
IMG_1115_p4.png,1536,512
IMG_1115_p5.png,1536,1024
IMG_1115_p6.png,1536,1536
IMG_1115_p7.png,1536,2048
IMG_1115_p8.png,2048,0
IMG_1115_p9.png,2048,1024
IMG_1115_p10.png,2048,1536
IMG_1115_p11.png,2048,2048
IMG_1115_p12.png,2048,2560
IMG_1139_p0.png,0,1024
IMG_1139_p1.png,512,1024
IMG_1139_p2.png,1536,0
IMG_1139_p3.png,1536,512
IMG_1139_p4.png,1536,1536
IMG_1139_p5.png,1536,3072
IMG_1139_p6.png,2048,0
IMG_1139_p7.png,2048,512
IMG_1139_p8.png,2048,1024
IMG_1139_p9.png,2048,1536
IMG_1139_p10.png,2048,2048
IMG_1139_p11.png,2048,2560
IMG_1139_p12.png,2048,3072
IMG_1107_p0.png,512,1024
IMG_1107_p1.png,512,1536
IMG_1107_p2.png,1024,512
IMG_1107_p3.png,1024,1024
IMG_1107_p4.png,1024,1536
IMG_1107_p5.png,1024,2048
IMG_1107_p6.png,1536,512
IMG_1107_p7.png,1536,1024
IMG_1107_p8.png,1536,1536
IMG_1107_p9.png,1536,2048
IMG_1107_p10.png,1536,3072
IMG_1107_p11.png,2048,512
IMG_1107_p12.png,2048,1536
IMG_1107_p13.png,2048,2048
IMG_1205_p0.png,0,2048
IMG_1205_p1.png,0,2560
IMG_1205_p2.png,512,2048
IMG_1205_p3.png,512,2560
IMG_1205_p4.png,1024,2048
IMG_1205_p5.png,1024,2560
IMG_1205_p6.png,1024,3072
IMG_1205_p7.png,1536,0
IMG_1205_p8.png,1536,1024
IMG_1205_p9.png,1536,2048
IMG_1205_p10.png,1536,2560
IMG_1205_p11.png,1536,3072
IMG_1179_p0.png,0,2560
IMG_1179_p1.png,0,3072
IMG_1179_p2.png,512,1024
IMG_1179_p3.png,512,2048
IMG_1179_p4.png,1024,512
IMG_1179_p5.png,1536,512
IMG_1179_p6.png,1536,1024
IMG_1179_p7.png,1536,1536
IMG_1179_p8.png,2048,0
IMG_1179_p9.png,2048,512
IMG_1179_p10.png,2048,1024
IMG_1179_p11.png,2048,1536
IMG_1179_p12.png,2048,2048
IMG_1179_p13.png,2048,2560
IMG_1165_p0.png,0,0
IMG_1165_p1.png,0,512
IMG_1165_p2.png,0,1024
IMG_1165_p3.png,0,1536
IMG_1165_p4.png,0,2048
IMG_1165_p5.png,0,2560
IMG_1165_p6.png,512,512
IMG_1165_p7.png,512,1536
IMG_1165_p8.png,1024,512
IMG_1165_p9.png,1024,1024
IMG_1165_p10.png,1024,1536
IMG_1165_p11.png,1024,2560
IMG_1165_p12.png,1536,1024
IMG_1165_p13.png,1536,2048
IMG_1165_p14.png,2048,1024
IMG_1165_p15.png,2048,1536
IMG_1129_p0.png,1024,0
IMG_1129_p1.png,1024,1536
IMG_1129_p2.png,1024,2048
IMG_1129_p3.png,1536,0
IMG_1129_p4.png,1536,512
IMG_1129_p5.png,1536,1536
IMG_1129_p6.png,1536,2048
IMG_1129_p7.png,1536,2560
IMG_1129_p8.png,2048,0
IMG_1129_p9.png,2048,1536
IMG_1129_p10.png,2048,2048
IMG_1145_p0.png,0,2560
IMG_1145_p1.png,0,3072
IMG_1145_p2.png,512,2048
IMG_1145_p3.png,512,2560
IMG_1145_p4.png,512,3072
IMG_1145_p5.png,1024,1536
IMG_1145_p6.png,1024,2048
IMG_1145_p7.png,1536,1536
IMG_1145_p8.png,1536,3072
IMG_1145_p9.png,2048,512
IMG_1145_p10.png,2048,1536
IMG_1145_p11.png,2048,2560
IMG_1145_p12.png,2048,3072
IMG_1148_p0.png,0,1536
IMG_1148_p1.png,0,2048
IMG_1148_p2.png,512,1024
IMG_1148_p3.png,512,1536
IMG_1148_p4.png,1024,1024
IMG_1148_p5.png,1024,1536
IMG_1148_p6.png,1536,512
IMG_1148_p7.png,1536,1024
IMG_1148_p8.png,1536,2048
