day,location,flower_id,clear_count,cloudy_count,amber_count,clear_normalized,cloudy_normalized,amber_normalized,var,rep,total_cbd,total_thc,total_cbg,total_c,total_thc_next_day
8,greenhouse,108,754,1632,303,0.2804,0.6069,0.1127,1416-3,1416-3-4,0.142127050845393,12.14875496857,0.55633286835045,12.847214887765842,12.14875496857
8,greenhouse,109,650,3396,713,0.1366,0.7136,0.1498,805-12,805-12-5,10.274199209968591,4.250252365924,0.40914365555205,14.933595231444642,4.250252365924
8,greenhouse,110,1133,2305,349,0.2992,0.6087,0.0922,1416-3,1416-3-6,0.113692228458084,11.549093471610874,0.63885572379648,12.301641423865439,11.549093471610874
8,greenhouse,111,2868,4239,762,0.3645,0.5387,0.0968,616,616-7,0.10992705733802702,14.802700710949736,0.51993431431389,15.432562082601653,14.802700710949736
8,greenhouse,112,761,4254,1258,0.1213,0.6781,0.2005,805-12,805-12-7,10.66790247903369,4.277883249094,0.332357560631604,15.278143288759294,4.277883249094
8,greenhouse,113,806,1849,512,0.2545,0.5838,0.1617,1416-3,1416-3-8,0.13753063497203102,9.8020562605772,0.50999067854847,10.449577574097699,9.8020562605772
8,greenhouse,114,543,3385,449,0.1241,0.7734,0.1026,805-12,805-12-2,10.412960649892108,4.279829539396,0.35884069041438,15.051630879702488,4.279829539396
8,greenhouse,115,1740,2734,213,0.3712,0.5833,0.0454,616,616-4,0.21518397611588702,15.870299366526385,0.732862618731,16.818345961373275,15.870299366526385
8,greenhouse,116,876,1803,113,0.3138,0.6458,0.0405,1416-3,1416-3-5,0.12409112713460399,12.144345586354289,0.50811331933737,12.776550032826263,12.144345586354289
8,greenhouse,117,2306,3934,103,0.3636,0.6202,0.0162,616,616-6,0.14751888690228301,16.586191313831083,0.59205966812766,17.325769868861027,16.586191313831083
8,greenhouse,118,481,3253,720,0.108,0.7304,0.1617,805-12,805-12-6,11.290725520052131,4.331083238448652,0.46766445606315,16.089473214563935,4.331083238448652
8,greenhouse,119,2139,3291,171,0.3819,0.5876,0.0305,616,616-8,0.109954127931399,14.75895922086013,0.63638010469746,15.505293453488989,14.75895922086013
8,greenhouse,120,603,3099,864,0.1321,0.6787,0.1892,805-12,805-12-8,10.33098590329722,4.263218295997,0.37993115698758,14.974135356281801,4.263218295997
8,lab,106,2411,3446,284,0.3926,0.5611,0.0462,1416-3,1416-3-1,0.11027991274617599,14.028708383511335,0.430259220504,14.56924751676151,
8,lab,107,2002,2150,122,0.4684,0.503,0.0285,616,616-3,0.125187342415029,15.018564379010993,0.5636878295592601,15.707439550985281,
8,lab,108,1084,1271,172,0.429,0.503,0.0681,1416-3,1416-3-4,0.142127050845393,12.14875496857,0.55633286835045,12.847214887765842,
8,lab,109,583,1722,374,0.2176,0.6428,0.1396,805-12,805-12-5,10.274199209968591,4.250252365924,0.40914365555205,14.933595231444642,
8,lab,110,969,1068,119,0.4494,0.4954,0.0552,1416-3,1416-3-6,0.113692228458084,11.549093471610874,0.63885572379648,12.301641423865439,
8,lab,111,1545,2045,203,0.4073,0.5392,0.0535,616,616-7,0.10992705733802702,14.802700710949736,0.51993431431389,15.432562082601653,
8,lab,112,988,2043,619,0.2707,0.5597,0.1696,805-12,805-12-7,10.66790247903369,4.277883249094,0.332357560631604,15.278143288759294,
8,lab,113,1361,1923,339,0.3757,0.5308,0.0936,1416-3,1416-3-8,0.13753063497203102,9.8020562605772,0.50999067854847,10.449577574097699,
8,lab,114,1550,2020,453,0.3853,0.5021,0.1126,805-12,805-12-2,10.412960649892108,4.279829539396,0.35884069041438,15.051630879702488,
8,lab,115,1594,1392,172,0.5047,0.4408,0.0545,616,616-4,0.21518397611588702,15.870299366526385,0.732862618731,16.818345961373275,
8,lab,116,1413,1352,112,0.4911,0.4699,0.0389,1416-3,1416-3-5,0.12409112713460399,12.144345586354289,0.50811331933737,12.776550032826263,
8,lab,117,1844,2191,86,0.4475,0.5317,0.0209,616,616-6,0.14751888690228301,16.586191313831083,0.59205966812766,17.325769868861027,
8,lab,118,1637,2564,658,0.3369,0.5277,0.1354,805-12,805-12-6,11.290725520052131,4.331083238448652,0.46766445606315,16.089473214563935,
8,lab,119,2031,1894,111,0.5032,0.4693,0.0275,616,616-8,0.109954127931399,14.75895922086013,0.63638010469746,15.505293453488989,
8,lab,120,1572,2013,1244,0.3255,0.4169,0.2576,805-12,805-12-8,10.33098590329722,4.263218295997,0.37993115698758,14.974135356281801,
9,greenhouse,136,991,2429,212,0.2729,0.6688,0.0584,1416-3,1416-3-1,0.12022757462277,13.229056611261788,0.45982415857437003,13.809108344458929,13.229056611261788
9,greenhouse,137,1590,2433,90,0.3866,0.5915,0.0219,616,616-3,0.073643857458489,16.00962396188075,0.46597842248481003,16.549246241824047,16.00962396188075
9,greenhouse,138,727,4227,858,0.1251,0.7273,0.1476,805-12,805-12-3,9.851535908668259,4.356176353214044,0.33930730544634,14.547019567328643,4.356176353214044
9,greenhouse,139,2382,3886,136,0.372,0.6068,0.0212,616,616-5,0.14677045396875,15.380277642022898,0.47279080781253,15.999838903804179,15.380277642022898
9,greenhouse,140,904,4942,948,0.1331,0.7274,0.1395,805-12,805-12-5,9.201727585558979,4.309520059039,0.32875707613824,13.84000472073622,4.309520059039
9,greenhouse,141,1112,2564,315,0.2786,0.6424,0.0789,1416-3,1416-3-6,0.11957599856731502,13.93459875765408,0.38671288317999,14.440887639401385,13.93459875765408
9,greenhouse,142,2048,3318,372,0.3569,0.5783,0.0648,616,616-7,0.08478411564069901,15.502723036850472,0.40755618982673997,15.995063342317913,15.502723036850472
9,greenhouse,143,1080,2349,619,0.2668,0.5803,0.1529,1416-3,1416-3-8,0.066905411577381,11.324142955745554,0.34401351215394,11.735061879476874,11.324142955745554
9,greenhouse,144,850,2052,199,0.2741,0.6617,0.0642,1416-3,1416-3-2,0.085050565598691,13.588434070069242,0.43767321481448995,14.111157850482423,13.588434070069242
9,greenhouse,145,785,3684,1084,0.1414,0.6634,0.1952,805-12,805-12-2,9.161770394037061,4.283762866528,0.26183751469370997,13.70737077525877,4.283762866528
9,greenhouse,146,1298,3063,391,0.2731,0.6446,0.0823,1416-3,1416-3-3,0.139393362074652,13.654776648807337,0.50164170764985,14.295811718531837,13.654776648807337
9,greenhouse,147,2109,3126,144,0.3921,0.5811,0.0268,616,616-4,0.07574614572383101,16.140378734582757,0.46485080479386,16.680975685100446,16.140378734582757
9,greenhouse,148,1145,4706,1120,0.1643,0.6751,0.1607,805-12,805-12-4,10.19637776985264,4.350038583224461,0.30276439903242,14.849180752109522,4.350038583224461
9,greenhouse,149,1812,3500,136,0.3326,0.6424,0.025,616,616-6,0.11421666049243501,15.328920822777174,0.5563072432960199,15.99944472656563,15.328920822777174
9,greenhouse,150,586,3041,788,0.1327,0.6888,0.1785,805-12,805-12-6,9.31230154836135,4.295235293266,0.275964243780483,13.883501085407833,4.295235293266
9,lab,136,1007,1307,129,0.4122,0.535,0.0528,1416-3,1416-3-1,0.12022757462277,13.229056611261788,0.45982415857437003,13.809108344458929,
9,lab,137,1363,1286,77,0.5,0.4718,0.0282,616,616-3,0.073643857458489,16.00962396188075,0.46597842248481003,16.549246241824047,
9,lab,138,892,1688,420,0.2973,0.5627,0.14,805-12,805-12-3,9.851535908668259,4.356176353214044,0.33930730544634,14.547019567328643,
9,lab,139,1316,1137,104,0.5147,0.4447,0.0407,616,616-5,0.14677045396875,15.380277642022898,0.47279080781253,15.999838903804179,
9,lab,140,682,993,439,0.3226,0.4697,0.2077,805-12,805-12-5,9.201727585558979,4.309520059039,0.32875707613824,13.84000472073622,
9,lab,141,743,966,125,0.4051,0.5267,0.0682,1416-3,1416-3-6,0.11957599856731502,13.93459875765408,0.38671288317999,14.440887639401385,
9,lab,142,1560,1453,129,0.4965,0.4624,0.0411,616,616-7,0.08478411564069901,15.502723036850472,0.40755618982673997,15.995063342317913,
9,lab,143,515,633,138,0.4005,0.4922,0.1073,1416-3,1416-3-8,0.066905411577381,11.324142955745554,0.34401351215394,11.735061879476874,
9,lab,144,710,1067,109,0.3765,0.5657,0.0578,1416-3,1416-3-2,0.085050565598691,13.588434070069242,0.43767321481448995,14.111157850482423,
9,lab,145,677,1556,516,0.2463,0.566,0.1877,805-12,805-12-2,9.161770394037061,4.283762866528,0.26183751469370997,13.70737077525877,
9,lab,146,1309,1774,263,0.3912,0.5302,0.0786,1416-3,1416-3-3,0.139393362074652,13.654776648807337,0.50164170764985,14.295811718531837,
9,lab,147,1990,1654,114,0.5295,0.4401,0.0303,616,616-4,0.07574614572383101,16.140378734582757,0.46485080479386,16.680975685100446,
9,lab,148,698,1439,343,0.2815,0.5802,0.1383,805-12,805-12-4,10.19637776985264,4.350038583224461,0.30276439903242,14.849180752109522,
9,lab,149,1614,2223,132,0.4067,0.5601,0.0333,616,616-6,0.11421666049243501,15.328920822777174,0.5563072432960199,15.99944472656563,
9,lab,150,796,1950,1427,0.1908,0.4673,0.342,805-12,805-12-6,9.31230154836135,4.295235293266,0.275964243780483,13.883501085407833,
